Year,Age,Gender,Population,Deaths,MortalityRate,qx_est
1969,38,Male,1107000,3754.0,0.0033911472448057813,0.003385403799112119
1969,39,Female,1188000,2690.0,0.0022643097643097643,0.0022617481487505753
1969,39,Male,1121000,4261.0,0.0038010704727921498,0.0037938555487956327
1969,40,Female,1211000,2889.0,0.002385631709331131,0.0023827883515225023
1969,40,Male,1145000,4727.0,0.004128384279475983,0.004119874216061636
1969,41,Female,1234000,3058.0,0.0024781199351701783,0.0024750519307812358
1969,41,Male,1166000,5044.0,0.00432590051457976,0.004316557284432143
1969,42,Female,1251000,3565.0,0.002849720223820943,0.002845663625449024
1969,42,Male,1179000,5885.0,0.004991518235793045,0.004979081310295341
1969,43,Female,1260000,3873.0,0.003073809523809524,0.003069090207979519
1969,43,Male,1186000,6267.0,0.005284148397976391,0.005270211844242145
1969,44,Female,1267000,4230.0,0.0033385951065509076,0.003333028194852816
1969,44,Male,1189000,6968.0,0.005860386879730867,0.00584324830843741
1969,45,Female,1272643,4612.0,0.003623954243255964,0.0036173956461547085
1969,45,Male,1192308,7643.0,0.00641025641025641,0.006389754547424409
1969,46,Female,1269552,4779.0,0.0037643200120987563,0.0037572438412970532
1969,46,Male,1186613,8081.0,0.006810139447317702,0.006787002998279168
1969,47,Female,1253810,5145.0,0.004103492554693295,0.00409508473352882
1969,47,Male,1170638,9007.0,0.007694095014855147,0.0076645712339228345
1969,48,Female,1229740,5601.0,0.0045546213020638505,0.00454426474382752
1969,48,Male,1147998,9432.0,0.008216042188226809,0.008182382759117313
1969,49,Female,1204717,6071.0,0.005039357791082885,0.00502668152995378
1969,49,Male,1124443,10357.0,0.009210782583021104,0.009168493263965294
1969,50,Female,1176786,6237.0,0.005300029062208422,0.005286008688576871
1969,50,Male,1098337,10977.0,0.00999420032285173,0.009944424264784701
1969,51,Female,1151570,6492.0,0.0056375209496600295,0.005621659948004676
1969,51,Male,1074345,11507.0,0.010710712108307853,0.010653556671853526
1969,52,Female,1132465,6874.0,0.006069944766504925,0.006051559869016621
1969,52,Male,1055806,12411.0,0.011755000445157539,0.011686180351449416
1969,53,Female,1116812,7305.0,0.00654093974634943,0.006519594364941317
1969,53,Male,1040156,13410.0,0.012892296924692065,0.012809547257513043
1969,54,Female,1098095,7960.0,0.007248917443390599,0.007222707411032148
1969,54,Male,1021356,14723.0,0.014415150055416525,0.014311749222299941
1969,55,Female,1077906,8293.0,0.007693620779548495,0.0076641006333147965
1969,55,Male,999914,15577.0,0.0155783397372174,0.015457625060402713
1969,56,Female,1058150,8778.0,0.008295610263195198,0.008261296638086502
1969,56,Male,977391,16768.0,0.017155877228253586,0.017009553134176625
1969,57,Female,1036971,9220.0,0.008891280469752771,0.00885186992545084
1969,57,Male,952258,17497.0,0.018374222112074668,0.01820644525421311
1969,58,Female,1013012,9950.0,0.00982219361666002,0.009774113419371844
1969,58,Male,924033,18726.0,0.02026550999801955,0.020061544694284006
1969,59,Female,987533,10403.0,0.010534331510946977,0.010479039764936804
1969,59,Male,894405,19854.0,0.022197997551444814,0.02195343494632951
1969,60,Female,964046,10583.0,0.010977691935861981,0.01091765695839142
1969,60,Male,866287,20362.0,0.023504912344292365,0.023230823569430292
1969,61,Female,933220,11100.0,0.011894301450890465,0.011823843871950124
1969,61,Male,832384,21576.0,0.02592072889435645,0.025587670710033095
1969,62,Female,899254,12398.0,0.01378698343293441,0.013692378249269166
1969,62,Male,793648,22628.0,0.028511380360058868,0.028108766388976303
1969,63,Female,867737,12229.0,0.01409297978534971,0.013994138612744456
1969,63,Male,754131,22818.0,0.03025734255719497,0.029804171255499168
1969,64,Female,839963,12985.0,0.015459014266104578,0.015340137068166837
1969,64,Male,716735,23759.0,0.03314893231110522,0.032605527434857895
1969,65,Female,809483,14135.0,0.01746176263121029,0.017310189580624358
1969,65,Male,678637,24952.0,0.036767815488987485,0.03610008800095543
1969,66,Female,783029,14571.0,0.018608506198365578,0.018436436917367738
1969,66,Male,643455,24553.0,0.03815806855180238,0.037439221722789684
1969,67,Female,760477,14919.0,0.019617950312764226,0.019426770551706496
1969,67,Male,614039,24676.0,0.04018637252682647,0.03938960891786092
1969,68,Female,737325,17734.0,0.024051808903807682,0.023764869224284224
1969,68,Male,586915,26871.0,0.04578346097816549,0.04475121156481354
1969,69,Female,709467,17995.0,0.025364111368111553,0.025045144754040627
1969,69,Male,557079,27135.0,0.04870942900378582,0.04754215388112626
1969,70,Female,680401,17982.0,0.026428532585930944,0.026082355276007663
1969,70,Male,524742,26198.0,0.04992548719180092,0.048699694082871
1969,71,Female,652523,18474.0,0.02831164571976773,0.027914626655459407
1969,71,Male,493613,26523.0,0.053732377388764074,0.0523143053124383
1969,72,Female,622906,20267.0,0.03253620931569129,0.03201260096458969
1969,72,Male,462899,27868.0,0.060203197673790614,0.05842681133715433
1969,73,Female,591010,21651.0,0.03663389790358877,0.03597099620853683
1969,73,Male,432637,28723.0,0.06639053062960404,0.06423465210688462
1969,74,Female,558176,22850.0,0.04093690878862581,0.040110311359339845
1969,74,Male,402218,28787.0,0.07157064079678184,0.06906948640115051
1969,75,Female,528540,23850.0,0.04512430468838688,0.044121345750412155
1969,75,Male,375963,28588.0,0.07603939749390233,0.07322030695718906
1969,76,Female,495671,23841.0,0.04809843626114903,0.04696003123123249
1969,76,Male,348880,28600.0,0.08197661086906673,0.07870649330119073
1969,77,Female,456831,24029.0,0.05259932009867982,0.05123991456917554
1969,77,Male,317343,26999.0,0.08507829068232166,0.0815596237371039
1969,78,Female,414136,24764.0,0.05979678173353681,0.05804406321216493
1969,78,Male,282976,26158.0,0.09243893475065024,0.08829511724936279
1969,79,Female,373236,25998.0,0.0696556602257017,0.0672850645332913
1969,79,Male,250690,25791.0,0.10288005105907695,0.09776481085338884
1969,80,Female,336870,26684.0,0.07921156529224924,0.07615554965308191
1969,80,Male,222159,25908.0,0.11661917815618543,0.11007596884873938
1969,81,Female,301102,24662.0,0.08190579936367079,0.07864125281120848
1969,81,Male,194665,22728.0,0.11675442426733106,0.11019631947450714
1969,82,Female,269424,24104.0,0.08946493259694756,0.08557966909162729
1969,82,Male,170176,21186.0,0.12449464084242197,0.11705700681565823
1969,83,Female,241252,24328.0,0.10084061479283073,0.09592288207821564
1969,83,Male,148393,20409.0,0.13753344160438835,0.12849479502245476
1969,84,Female,214786,23755.0,0.1105984561377371,0.10470182175074605
1969,84,Male,128851,19299.0,0.14977765015405392,0.13910062401093626
1970,0,Female,1718000,31820.0,0.018521536670547147,0.01835106708552947
1970,0,Male,1791000,42847.0,0.02392350642099386,0.023639607797691475
1970,1,Female,1669000,1991.0,0.0011929298981426003,0.001192218640126752
1970,1,Male,1732000,2346.0,0.0013545034642032333,0.0013535865384257662
1970,2,Female,1614000,1224.0,0.000758364312267658,0.0007580768267301252
1970,2,Male,1682000,1595.0,0.0009482758620689655,0.0009478263905992046
1970,3,Female,1671000,990.0,0.00059245960502693,0.000592284135489729
1970,3,Male,1735000,1381.0,0.0007959654178674351,0.0007956487214262342
1970,4,Female,1743000,849.0,0.00048709122203098105,0.00048697261236041456
1970,4,Male,1812000,1172.0,0.0006467991169977925,0.0006465899875396364
1970,5,Female,1843000,809.0,0.00043895822029300056,0.0004388618922286369
1970,5,Male,1914000,1139.0,0.0005950888192267503,0.0005949117889932909
1970,6,Female,1936000,764.0,0.0003946280991735537,0.00039455024374690506
1970,6,Male,2010000,1066.0,0.0005303482587064676,0.0005302076489271945
1970,7,Female,1971000,611.0,0.0003099949264332826,0.0003099468829705909
1970,7,Male,2049000,985.0,0.00048072230356271354,0.0004806067751093046
1970,8,Female,1977000,595.0,0.0003009610520991401,0.00030091576786472896
1970,8,Male,2055000,943.0,0.0004588807785888078,0.00045877550890705
1970,9,Female,2040000,568.0,0.0002784313725490196,0.0002783926141316506
1970,9,Male,2124000,921.0,0.00043361581920903957,0.0004335218214565062
1970,10,Female,2090000,537.0,0.0002569377990430622,0.0002569047933536073
1970,10,Male,2174000,892.0,0.00041030358785648576,0.0004102194248505331
1970,11,Female,2032000,521.0,0.0002563976377952756,0.00025636477072998876
1970,11,Male,2107000,890.0,0.0004224015187470337,0.0004223123197851786
1970,12,Female,2046000,566.0,0.0002766373411534702,0.0002765990805724261
1970,12,Male,2129000,994.0,0.00046688586190699857,0.00046677688766316727
1970,13,Female,2049000,662.0,0.0003230844314299658,0.00032303224527541197
1970,13,Male,2126000,1159.0,0.0005451552210724365,0.0005450066509640195
1970,14,Female,2013000,723.0,0.00035916542473919525,0.00035910093255941966
1970,14,Male,2088000,1502.0,0.0007193486590038314,0.0007190899897854264
1970,15,Female,1982000,892.0,0.00045005045408678105,0.00044994919657204147
1970,15,Male,2062000,1910.0,0.0009262851600387973,0.0009258562903686762
1970,16,Female,1931000,1018.0,0.0005271879854997411,0.0005270490463304967
1970,16,Male,2001000,2587.0,0.0012928535732133933,0.0012920181980772272
1970,17,Female,1890000,1180.0,0.0006243386243386243,0.0006241437655344351
1970,17,Male,1955000,3139.0,0.0016056265984654731,0.0016043382696958597
1970,18,Female,1868000,1319.0,0.00070610278372591,0.0007058535518198461
1970,18,Male,1888000,3716.0,0.001968220338983051,0.0019662846634852515
1970,19,Female,1846000,1413.0,0.0007654387865655471,0.0007651459130278981
1970,19,Male,1808000,3855.0,0.002132190265486726,0.002129918762534877
1970,20,Female,1805000,1320.0,0.0007313019390581718,0.0007310346029668624
1970,20,Male,1689000,3678.0,0.0021776198934280637,0.0021752505993473115
1970,21,Female,1755000,1312.0,0.0007475783475783476,0.0007472989805060726
1970,21,Male,1601000,3698.0,0.0023098063710181136,0.0023071408209788258
1970,22,Female,1737000,1312.0,0.0007553252734599885,0.0007550400871330076
1970,22,Male,1635000,3916.0,0.0023951070336391436,0.002392241053354338
1970,23,Female,1855000,1354.0,0.0007299191374663073,0.0007296528112954448
1970,23,Male,1775000,3626.0,0.0020428169014084507,0.0020407317710503525
1970,24,Female,1392000,1065.0,0.0007650862068965518,0.0007647936030716895
1970,24,Male,1335000,2951.0,0.002210486891385768,0.0022080455644090113
1970,25,Female,1405000,1106.0,0.0007871886120996442,0.0007868788604271648
1970,25,Male,1358000,2831.0,0.002084683357879234,0.0020825119147138693
1970,26,Female,1411000,1195.0,0.0008469170800850461,0.0008465585470378567
1970,26,Male,1362000,2744.0,0.0020146842878120412,0.0020126561736540927
1970,27,Female,1512000,1268.0,0.0008386243386243386,0.0008382727915124955
1970,27,Male,1464000,2797.0,0.0019105191256830602,0.0019086952457223472
1970,28,Female,1333000,1251.0,0.0009384846211552888,0.0009380443821931372
1970,28,Male,1290000,2624.0,0.002034108527131783,0.0020320411303890173
1970,29,Female,1254000,1194.0,0.0009521531100478469,0.0009516999561107742
1970,29,Male,1216000,2425.0,0.0019942434210526317,0.001992256238835921
1970,30,Female,1256000,1226.0,0.0009761146496815287,0.0009756384047460154
1970,30,Male,1216000,2522.0,0.0020740131578947368,0.0020718638787396992
1970,31,Female,1174000,1261.0,0.001074105621805792,0.001073528976840099
1970,31,Male,1131000,2519.0,0.002227232537577365,0.0022247540955528944
1970,32,Female,1168000,1337.0,0.0011446917808219177,0.0011440368710990967
1970,32,Male,1121000,2564.0,0.0022872435325602142,0.0022846297842110674
1970,33,Female,1127000,1454.0,0.001290150842945874,0.0012893189561387075
1970,33,Male,1076000,2533.0,0.002354089219330855,0.0023513205243157476
1970,34,Female,1147000,1602.0,0.0013966870095902355,0.0013957120962245773
1970,34,Male,1091000,2740.0,0.0025114573785517875,0.0025083063079481827
1970,35,Female,1129000,1815.0,0.001607617360496014,0.0016063258358922639
1970,35,Male,1080000,2964.0,0.0027444444444444443,0.0027406818996089655
1970,36,Female,1113000,1818.0,0.001633423180592992,0.0016320898710012743
1970,36,Male,1056000,3070.0,0.0029071969696969698,0.002902975164783772
1970,37,Female,1135000,2043.0,0.0018,0.0017983809715627075
1970,37,Male,1071000,3331.0,0.0031101774042950514,0.0031053458128854627
1970,38,Female,1136000,2265.0,0.001993838028169014,0.001991851653516785
1970,38,Male,1080000,3552.0,0.003288888888888889,0.0032834864181586765
1970,39,Female,1167000,2505.0,0.002146529562982005,0.002144227415903144
1970,39,Male,1113000,4087.0,0.0036720575022461815,0.003665323743867188
1970,40,Female,1238000,2851.0,0.002302907915993538,0.0023002582579219055
1970,40,Male,1174000,4715.0,0.00401618398637138,0.004008129905296642
1970,41,Female,1209000,3000.0,0.0024813895781637717,0.002478313475906546
1970,41,Male,1146000,4887.0,0.004264397905759163,0.004255318271985442
1970,42,Female,1227000,3468.0,0.0028264058679706603,0.0028224153434047716
1970,42,Male,1164000,5698.0,0.004895189003436426,0.004883227092311704
1970,43,Female,1228000,3614.0,0.0029429967426710096,0.0029386703729620267
1970,43,Male,1160000,6112.0,0.0052689655172413795,0.0052551088658518985
1970,44,Female,1246000,4020.0,0.0032263242375601925,0.0032211252462307494
1970,44,Male,1169000,6802.0,0.005818648417450813,0.00580175286838458
1970,45,Female,1274000,4633.0,0.0036365777080062793,0.003629973367451189
1970,45,Male,1189000,7554.0,0.006353238015138772,0.006333098870663689
1970,46,Female,1258000,4979.0,0.003957869634340223,0.003950047591263939
1970,46,Male,1172000,8007.0,0.006831911262798635,0.0068086268129874394
1970,47,Female,1251000,5297.0,0.004234212629896083,0.004225260990436963
1970,47,Male,1163000,8725.0,0.007502149613069648,0.007474078729847067
1970,48,Female,1264000,5414.0,0.004283227848101266,0.0042740679104019685
1970,48,Male,1182000,9546.0,0.008076142131979696,0.008043617712285789
1970,49,Female,1231000,6167.0,0.005009748172217709,0.004997220313047279
1970,49,Male,1154000,10443.0,0.009049393414211439,0.009008570886139933
1970,50,Female,1255000,6538.0,0.0052095617529880475,0.005196015519680519
1970,50,Male,1171000,11279.0,0.009631938514090521,0.009585699969011707
1970,51,Female,1194000,6720.0,0.005628140703517588,0.005612332390668939
1970,51,Male,1105000,11488.0,0.010396380090497738,0.010342524526888996
1970,52,Female,1139000,7059.0,0.006197541703248464,0.0061783765543759195
1970,52,Male,1059000,12732.0,0.012022662889518414,0.011950679444396206
1970,53,Female,1105000,7416.0,0.00671131221719457,0.006688841658436417
1970,53,Male,1026000,13061.0,0.012730019493177388,0.01264933552740366
1970,54,Female,1094000,7953.0,0.007269652650822669,0.007243292640707666
1970,54,Male,1014000,14506.0,0.014305719921104536,0.014203879322626456
1970,55,Female,1094000,8472.0,0.0077440585009140766,0.007714150532696085
1970,55,Male,1011000,15700.0,0.01552917903066271,0.01540922307188941
1970,56,Female,1066000,8751.0,0.008209193245778611,0.008175589834075514
1970,56,Male,984000,16718.0,0.016989837398373984,0.016846324016713377
1970,57,Female,1051000,9570.0,0.009105613701236918,0.009064283142630303
1970,57,Male,959000,17895.0,0.018660062565172053,0.018487041463965403
1970,58,Female,1017000,9894.0,0.009728613569321533,0.009681443698078995
1970,58,Male,926000,18511.0,0.019990280777537797,0.019791799877985183
1970,59,Female,998000,10541.0,0.010562124248496995,0.010506540879117399
1970,59,Male,899000,19685.0,0.02189655172413793,0.021658562448573226
1970,60,Female,1009000,11036.0,0.010937561942517344,0.010877964294120024
1970,60,Male,903000,21053.0,0.02331450719822813,0.023044823984643803
1970,61,Female,951000,11245.0,0.011824395373291273,0.011754761938302827
1970,61,Male,841000,20997.0,0.024966706302021403,0.024657615757463724
1970,62,Female,923000,12468.0,0.013508125677139762,0.01341730036732669
1970,62,Male,810000,22831.0,0.02818641975308642,0.027792888702668272
1970,63,Female,878000,12578.0,0.014325740318906606,0.014223615155553815
1970,63,Male,762000,23381.0,0.030683727034120735,0.030217759516380838
1970,64,Female,863000,13107.0,0.015187717265353418,0.01507296556081783
1970,64,Male,736000,23940.0,0.03252717391304348,0.03200385476916867
1970,65,Female,843000,14795.0,0.01755041518386714,0.017397303679287268
1970,65,Male,707000,25534.0,0.03611598302687412,0.03547158193000999
1970,66,Female,809000,14660.0,0.01812113720642769,0.01795793667948742
1970,66,Male,666000,24964.0,0.03748348348348348,0.036789673531291145
1970,67,Female,779000,15568.0,0.01998459563543004,0.019786227239231624
1970,67,Male,630000,25690.0,0.04077777777777778,0.0399575509887502
1970,68,Female,717000,15741.0,0.02195397489539749,0.021714740303521274
1970,68,Male,571000,25138.0,0.044024518388791595,0.0430695052085035
1970,69,Female,739000,18267.0,0.02471853856562923,0.024415537208958615
1970,69,Male,566000,27237.0,0.04812190812720848,0.04698240059520231
1970,70,Female,725000,19474.0,0.026860689655172413,0.026503149739834142
1970,70,Male,547000,27741.0,0.05071480804387569,0.04945027898578935
1970,71,Female,657000,18167.0,0.02765144596651446,0.027272644236837063
1970,71,Male,489000,25626.0,0.05240490797546012,0.05105544617567581
1970,72,Female,607000,20264.0,0.033383855024711695,0.03283276367695842
1970,72,Male,450000,27050.0,0.06011111111111111,0.058340101106336806
1970,73,Female,584000,20640.0,0.03534246575342466,0.03472521391083683
1970,73,Male,429000,27428.0,0.06393473193473194,0.06193377669978262
1970,74,Female,571000,22960.0,0.04021015761821366,0.03941245685207906
1970,74,Male,408000,28587.0,0.07006617647058823,0.06766788058466855
1970,75,Female,539000,23970.0,0.04447124304267162,0.04349689418287317
1970,75,Male,380000,28511.0,0.07502894736842106,0.07228336901524846
1970,76,Female,494000,24256.0,0.049101214574898785,0.047915240032671225
1970,76,Male,346000,27969.0,0.08083526011560693,0.07765437395877495
1970,77,Female,467000,24259.0,0.05194646680942184,0.05062031119364163
1970,77,Male,320000,27311.0,0.085346875,0.08180626929484358
1970,78,Female,418000,25094.0,0.06003349282296651,0.05826700824033548
1970,78,Male,281000,26600.0,0.09466192170818505,0.09031957430833581
1970,79,Female,380000,24773.0,0.0651921052631579,0.06311253492438129
1970,79,Male,246000,25025.0,0.10172764227642277,0.09672446776227428
1970,80,Female,370000,26513.0,0.07165675675675676,0.06914965092422709
1970,80,Male,236000,24657.0,0.10447881355932204,0.09920611817914271
1970,81,Female,331000,25315.0,0.07648036253776436,0.07362889431219077
1970,81,Male,208000,23464.0,0.1128076923076923,0.10667756362523595
1970,82,Female,276000,24853.0,0.09004710144927536,0.08611186119835257
1970,82,Male,170000,21904.0,0.12884705882352943,0.12089159286147366
1970,83,Female,239000,23705.0,0.09918410041841004,0.09442402423975982
1970,83,Male,144000,19773.0,0.1373125,0.12830222199132035
1970,84,Female,214000,23192.0,0.10837383177570094,0.10270790257385543
1970,84,Male,125000,18659.0,0.149272,0.138665200032019
1971,0,Female,1758000,28883.0,0.016429465301478954,0.01629523773746644
1971,0,Male,1843000,39098.0,0.02121432447097124,0.02099088352849221
1971,1,Female,1711000,1912.0,0.0011174751607247223,0.00111685101786696
1971,1,Male,1778000,2360.0,0.001327334083239595,0.0013264535649790687
1971,2,Female,1641000,1245.0,0.0007586837294332724,0.0007583960017020219
1971,2,Male,1708000,1546.0,0.000905152224824356,0.0009047426981199092
1971,3,Female,1635000,947.0,0.0005792048929663608,0.0005790371861927879
1971,3,Male,1702000,1288.0,0.0007567567567567568,0.0007564704885786311
1971,4,Female,1702000,830.0,0.00048766157461809634,0.0004875426870388777
1971,4,Male,1766000,1103.0,0.0006245753114382786,0.0006243803048793239
1971,5,Female,1742000,805.0,0.0004621125143513203,0.00046200575680865885
1971,5,Male,1815000,1121.0,0.0006176308539944903,0.0006174401593201928
1971,6,Female,1863000,731.0,0.0003923778851315083,0.0003923009149966461
1971,6,Male,1924000,965.0,0.0005015592515592516,0.00050143349174403
1971,7,Female,1948000,669.0,0.00034342915811088297,0.000343370193067849
1971,7,Male,2030000,953.0,0.00046945812807881775,0.00046934794985387107
1971,8,Female,1948000,551.0,0.0002828542094455852,0.00028281420996512097
1971,8,Male,2027000,928.0,0.00045781943759250123,0.000457714654265029
1971,9,Female,2009000,548.0,0.0002727725236436038,0.0002727353246011477
1971,9,Male,2090000,884.0,0.0004229665071770335,0.0004228770694540973
1971,10,Female,2122000,593.0,0.00027945334590009425,0.00027941430245082
1971,10,Male,2212000,859.0,0.0003883363471971067,0.0003882609543973681
1971,11,Female,2029000,551.0,0.00027156234598324296,0.000271525476266965
1971,11,Male,2110000,898.0,0.00042559241706161135,0.0004255018654553133
1971,12,Female,2049000,577.0,0.00028160078086871644,0.00028156113509036906
1971,12,Male,2126000,950.0,0.00044684854186265285,0.0004467487199220077
1971,13,Female,2058000,671.0,0.000326044703595724,0.00032599155679757796
1971,13,Male,2135000,1110.0,0.0005199063231850117,0.0005197711953115469
1971,14,Female,2087000,716.0,0.0003430761859127935,0.00034301734200758993
1971,14,Male,2168000,1500.0,0.0006918819188191881,0.0006916426237155715
1971,15,Female,2010000,948.0,0.00047164179104477614,0.00047153058553894844
1971,15,Male,2091000,1972.0,0.000943089430894309,0.000942644861824049
1971,16,Female,1972000,1103.0,0.0005593306288032454,0.0005591742325875559
1971,16,Male,2047000,2630.0,0.0012848070346849047,0.0012839820234912258
1971,17,Female,1944000,1249.0,0.0006424897119341564,0.0006422833596145816
1971,17,Male,2007000,3270.0,0.0016292974588938715,0.0016279708743538457
1971,18,Female,1917000,1377.0,0.0007183098591549296,0.0007180519363878535
1971,18,Male,1942000,3852.0,0.0019835221421215243,0.0019815562620810745
1971,19,Female,1897000,1371.0,0.0007227200843437006,0.000722458985087937
1971,19,Male,1888000,3972.0,0.002103813559322034,0.0021016020946841296
1971,20,Female,1872000,1281.0,0.0006842948717948718,0.0006840607954545774
1971,20,Male,1818000,3754.0,0.002064906490649065,0.002062776037889069
1971,21,Female,1754000,1337.0,0.0007622576966932725,0.0007619672520977616
1971,21,Male,1663000,3816.0,0.0022946482260974145,0.0022920175334127935
1971,22,Female,1750000,1351.0,0.000772,0.0007717020846684797
1971,22,Male,1667000,3900.0,0.002339532093581284,0.0023367975213284264
1971,23,Female,1731000,1264.0,0.0007302137492778741,0.0007299472080993796
1971,23,Male,1662000,3749.0,0.002255716004813478,0.0022531737893309867
1971,24,Female,1920000,1330.0,0.0006927083333333334,0.0006924684663049963
1971,24,Male,1867000,3670.0,0.001965720407070166,0.001963789644031433
1971,25,Female,1377000,1202.0,0.0008729121278140886,0.0008725312508547356
1971,25,Male,1347000,2887.0,0.0021432813659985153,0.0021409861785286477
1971,26,Female,1393000,1226.0,0.0008801148600143575,0.0008797276725290848
1971,26,Male,1355000,2701.0,0.0019933579335793357,0.001991372515089296
1971,27,Female,1437000,1145.0,0.0007967988865692415,0.0007964815266326974
1971,27,Male,1390000,2896.0,0.002083453237410072,0.0020812843552301397
1971,28,Female,1514000,1256.0,0.0008295904887714663,0.0008292464737190697
1971,28,Male,1471000,2830.0,0.0019238613188307275,0.001922011883852659
1971,29,Female,1340000,1295.0,0.0009664179104477611,0.0009659510790558379
1971,29,Male,1303000,2686.0,0.0020613967766692247,0.002059273557516783
1971,30,Female,1326000,1254.0,0.0009457013574660633,0.0009452543228688493
1971,30,Male,1291000,2623.0,0.0020317583268783888,0.0020296957030830898
1971,31,Female,1196000,1331.0,0.001112876254180602,0.0011122572370531048
1971,31,Male,1157000,2504.0,0.002164217804667243,0.002161877573875093
1971,32,Female,1188000,1391.0,0.001170875420875421,0.0011701902137066789
1971,32,Male,1141000,2550.0,0.0022348816827344434,0.002232386194053304
1971,33,Female,1165000,1472.0,0.001263519313304721,0.0012627214088684058
1971,33,Male,1113000,2596.0,0.0023324348607367475,0.002329716848153418
1971,34,Female,1161000,1569.0,0.001351421188630491,0.001350508430235986
1971,34,Male,1105000,2718.0,0.0024597285067873304,0.002456705853433938
1971,35,Female,1147000,1688.0,0.0014716652136006975,0.0014705828453766001
1971,35,Male,1090000,2849.0,0.0026137614678899083,0.002610348567534393
1971,36,Female,1130000,1806.0,0.0015982300884955752,0.0015969535989196482
1971,36,Male,1078000,3196.0,0.0029647495361781076,0.002960359006284219
1971,37,Female,1114000,1989.0,0.0017854578096947935,0.001783864828107884
1971,37,Male,1057000,3282.0,0.0031050141911069065,0.0031001986199716836
1971,38,Female,1134000,2166.0,0.00191005291005291,0.001908229919847293
1971,38,Male,1073000,3600.0,0.0033550792171481826,0.0033494572280352575
1971,39,Female,1141000,2356.0,0.0020648553900087644,0.002062725042656588
1971,39,Male,1089000,3892.0,0.003573921028466483,0.0035675421741442337
1971,40,Female,1172000,2753.0,0.0023489761092150173,0.0023462194237193756
1971,40,Male,1123000,4231.0,0.003767586821015138,0.003760498370699805
1971,41,Female,1237000,2910.0,0.002352465642683913,0.002349700763902951
1971,41,Male,1177000,4866.0,0.004134239592183517,0.00412570538854562
1971,42,Female,1208000,3355.0,0.002777317880794702,0.002773464701482542
1971,42,Male,1148000,5323.0,0.004636759581881533,0.004626026407628991
1971,43,Female,1222000,3735.0,0.003056464811783961,0.0030517985784810353
1971,43,Male,1161000,5954.0,0.005128337639965547,0.0051152101667827354
1971,44,Female,1224000,3851.0,0.0031462418300653595,0.0031412975978479807
1971,44,Male,1155000,6521.0,0.0056458874458874455,0.005629979375833094
1971,45,Female,1241000,4304.0,0.003468170829975826,0.0034621636721460236
1971,45,Male,1162000,7202.0,0.006197934595524957,0.006178767019139331
1971,46,Female,1267000,4940.0,0.003898973954222573,0.0038913828243519744
1971,46,Male,1182000,8089.0,0.006843485617597293,0.006820122295797093
1971,47,Female,1254000,5220.0,0.004162679425837321,0.004154027485084755
1971,47,Male,1167000,8511.0,0.00729305912596401,0.00726652930395455
1971,48,Female,1248000,5399.0,0.004326121794871795,0.004316777609530753
1971,48,Male,1157000,9188.0,0.007941227312013828,0.007909779067350131
1971,49,Female,1269000,5967.0,0.004702127659574468,0.004691089964305228
1971,49,Male,1184000,10075.0,0.00850929054054054,0.008473188999859493
1971,50,Female,1226000,6473.0,0.005279771615008156,0.0052658581183196995
1971,50,Male,1147000,11064.0,0.009646033129904098,0.009599659379690428
1971,51,Female,1257000,6612.0,0.005260143198090692,0.00524633287023657
1971,51,Male,1169000,11872.0,0.010155688622754492,0.010104293747646542
1971,52,Female,1191000,7194.0,0.006040302267002519,0.006022096316189995
1971,52,Male,1097000,12292.0,0.01120510483135825,0.011142561463845069
1971,53,Female,1132000,7416.0,0.0065512367491166075,0.0065298241827589365
1971,53,Male,1048000,13244.0,0.012637404580152672,0.012557887896846864
1971,54,Female,1094000,7816.0,0.007144424131627056,0.007118963403702883
1971,54,Male,1011000,14021.0,0.013868447082096934,0.013772723194693137
1971,55,Female,1083000,8203.0,0.007574330563250231,0.00754571760841094
1971,55,Male,999000,15164.0,0.01517917917917918,0.015064556133022267
1971,56,Female,1085000,8861.0,0.008166820276497696,0.008133562398404237
1971,56,Male,996000,16496.0,0.016562248995983936,0.01642584901838573
1971,57,Female,1056000,9384.0,0.008886363636363637,0.008846996603250612
1971,57,Male,968000,17559.0,0.018139462809917354,0.01797593302805245
1971,58,Female,1041000,9903.0,0.009512968299711816,0.009467863158016954
1971,58,Male,941000,18364.0,0.019515409139213603,0.019326216266617458
1971,59,Female,1010000,10211.0,0.01010990099009901,0.01005896772900372
1971,59,Male,910000,19291.0,0.0211989010989011,0.02097578379018461
1971,60,Female,981000,11132.0,0.011347604485219164,0.011283463267086735
1971,60,Male,875000,20598.0,0.023540571428571428,0.02326565364280586
1971,61,Female,999000,11609.0,0.01162062062062062,0.011553361989923405
1971,61,Male,887000,21426.0,0.024155580608793685,0.02386616955212728
1971,62,Female,947000,12436.0,0.013131995776135164,0.013046147317676837
1971,62,Male,825000,22348.0,0.027088484848484848,0.02672488238725368
1971,63,Female,927000,12893.0,0.013908306364617044,0.01381203272291831
1971,63,Male,798000,23675.0,0.029667919799498746,0.029232147189174884
1971,64,Female,884000,13261.0,0.015001131221719456,0.014889174776329228
1971,64,Male,749000,23855.0,0.03184913217623498,0.03134729041776996
1971,65,Female,865000,14548.0,0.01681849710982659,0.01667785574989533
1971,65,Male,721000,25315.0,0.035110957004160885,0.03450171848283812
1971,66,Female,843000,14829.0,0.017590747330960853,0.01743693335658958
